competition_track,canonical_position_code,athlete_name,position_family,nationality,hub_elite_score,seed_rank_anchor,shortlist_stage,source_audit_status,inclusion_type,priority_block,owner,target_shortlist_size,current_shortlist_size,next_expansion_target,notes
masculino,meia_central,Ivan Rakitic,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
masculino,meia_central,Miralem Pjanic,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
masculino,meia_central,Arturo Vidal,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
masculino,meia_central,Jorginho,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
masculino,segundo_atacante,Roberto Firmino,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 16 apos auditoria externa
masculino,segundo_atacante,Javier Saviola,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
masculino,segundo_atacante,Dries Mertens,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
masculino,segundo_atacante,Kevin Gameiro,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
masculino,segundo_atacante,Dimitar Berbatov,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
feminino,centroavante,Alba Redondo,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,centroavante,Mina Tanaka CF,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,centroavante,Sabrina Delannoy Forward,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,centroavante,Manuela Vanegas CF,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,centroavante,Stina Blackstenius,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,goleiro,Lola Gallardo,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,goleiro,Zecira Musovic,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,goleiro,Merle Frohms,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,goleiro,Mackenzie Arnold,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,goleiro,Ann-Katrin Berger II,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,meia_ofensivo,Ana-Maria Crnogorcevic,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,meia_ofensivo,Mina Tanaka,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,meia_ofensivo,Kika Nazareth,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,meia_ofensivo,Deyna Castellanos,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,meia_ofensivo,Sophie Schmidt,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,volante,Denise O Sullivan,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,volante,Mariona Ortiz,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,volante,Kanako Momiki,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,volante,Charlotte Grant,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,volante,Ida Engvoll,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,zagueiro,Alicia Altuve,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,zagueiro,Maya Le Tissier,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,zagueiro,Sara Doorsoun,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,zagueiro,Natalia Kuikka,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,zagueiro,Gabrielle George,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,centroavante,Roberto Soldado,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,centroavante,Diego Milito,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,centroavante,Gonzalo Higuain,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,centroavante,Fernando Torres,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,centroavante,Aleksandar Mitrovic,atacante_referencia,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,goleiro,Maignan Mike,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,goleiro,Marc-Andre ter Stegen,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,goleiro,Santiago Canizares,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,goleiro,Jens Lehmann,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,goleiro,Pepe Reina,goleiro,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,meia_ofensivo,Santi Cazorla,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,meia_ofensivo,Mesut Ozil II,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,meia_ofensivo,Angel Correa,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,meia_ofensivo,Ilkay Gundogan,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,meia_ofensivo,Jamal Musiala,meio_criativo,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,volante,Ramires,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,volante,Sergi Roberto,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,volante,Mousa Dembele,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,volante,Blaise Matuidi,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,volante,Joao Palhinha,meio_contencao,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,zagueiro,Lucio,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,zagueiro,Mats Hummels,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,zagueiro,Leonardo Bonucci,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,zagueiro,Diego Godin,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,zagueiro,Martin Skrtel,defesa_central,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_1_core_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,lateral_direito,Emily Sonnett,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,lateral_direito,Poliana,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,lateral_direito,Mie Leth Jans,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,lateral_direito,Anna Blasse,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,lateral_direito,Hanna Lundkvist,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,lateral_esquerdo,Ali Riley,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,lateral_esquerdo,Verena Hanshaw,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,lateral_esquerdo,Sonia Bompastor,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,lateral_esquerdo,Rosana,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,lateral_esquerdo,Alyssa Chapman,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,meia_central,Erin Cuthbert,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,meia_central,Sam Coffey,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,meia_central,Tameka Yallop,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,meia_central,Jessica Fishlock,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,meia_central,Katrina Gorry,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,segundo_atacante,Christen Press,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,segundo_atacante,Mana Iwabuchi,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,segundo_atacante,Bethany Balcer,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,segundo_atacante,Danielle Carter,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,segundo_atacante,Madelen Janogy,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,lateral_direito,Emerson Royal,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,lateral_direito,Jeremie Frimpong,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,lateral_direito,Nelson Semedo,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,lateral_direito,Daryl Janmaat,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,lateral_direito,Hector Bellerin,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,lateral_esquerdo,Ben Chilwell,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,lateral_esquerdo,David Raum,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,lateral_esquerdo,Nuno Mendes,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,lateral_esquerdo,Marcos Acuna,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,lateral_esquerdo,Alberto Moreno,corredor_lateral,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Helena Martins,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,meia_central,Marco Verratti,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,meia_central,Granit Xhaka,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,meia_central,Bruno Guimaraes,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,meia_central,Leon Goretzka,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,meia_central,Declan Rice,meio_equilibrio,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,segundo_atacante,Philippe Coutinho,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,segundo_atacante,Javier Pastore,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,segundo_atacante,Marco Reus,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,segundo_atacante,Julian Alvarez,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,segundo_atacante,Ayoze Perez,atacante_movimento,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_2_support_positions,Diego Torres,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,ponta_direita,Sofia Jakobsson,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 16 apos auditoria externa
feminino,ponta_direita,Kerolin,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
feminino,ponta_direita,Rebecka Blomqvist,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
feminino,ponta_direita,Yuki Nagasato,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
feminino,ponta_direita,Evelyne Viens,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
feminino,ponta_esquerda,Janine Beckie,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
feminino,ponta_esquerda,Barbara Dunst,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
feminino,ponta_esquerda,Ana Borges,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
feminino,ponta_esquerda,Caitlin Foord,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
masculino,ponta_direita,Moussa Diaby,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 16 apos auditoria externa
masculino,ponta_direita,Dejan Kulusevski,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
masculino,ponta_direita,Federico Chiesa,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
masculino,ponta_direita,Samuel Chukwueze,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
masculino,ponta_direita,Takefusa Kubo,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
masculino,ponta_esquerda,Jack Grealish,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 16 apos auditoria externa
masculino,ponta_esquerda,Marcus Rashford,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 17 apos auditoria externa
masculino,ponta_esquerda,Luis Diaz,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 18 apos auditoria externa
masculino,ponta_esquerda,Cody Gakpo,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 19 apos auditoria externa
masculino,ponta_esquerda,Nico Williams,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 20 apos auditoria externa
feminino,ponta_direita,Alisha Lehmann,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,ponta_direita,Nichelle Prince,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,ponta_direita,Chloe Lacasse,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,ponta_direita,Kerstin Garefrekes,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,ponta_direita,Janni Thomsen,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
feminino,ponta_esquerda,Lina Hurtig,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
feminino,ponta_esquerda,Yana Daniels,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
feminino,ponta_esquerda,Sveindis Jonsdottir,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
feminino,ponta_esquerda,Nicole Billa,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
feminino,ponta_esquerda,Caitlin Hayes,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,ponta_direita,Cole Palmer,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,ponta_direita,Raphinha,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,ponta_direita,Theo Walcott,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
masculino,ponta_direita,Xherdan Shaqiri,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 24 apos auditoria externa
masculino,ponta_direita,Hatem Ben Arfa,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 25 apos auditoria externa
masculino,ponta_esquerda,Rafael Leao,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 21 apos auditoria externa
masculino,ponta_esquerda,Wilfried Zaha,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 22 apos auditoria externa
masculino,ponta_esquerda,Serge Gnabry,amplitude_ofensiva,,,,top25_growth_approved,external_audit_passed,growth_approved,phase_3_wide_profiles,Lara Nascimento,25,25,25,promovido do growth top25 rank 23 apos auditoria externa
